label,tweet
SARCASM,this should be our biggest criticism of the brown organization like the pony express wa not available they could not send it by carrier pigeon
SARCASM,biden whom work with republican to pas right wing legislation joe biden who said paul ryan wa right to want to cut social security and medicare would never pick a rep vp to restore the soul of a nation
SARCASM,no educated loving woman could possibly be conservative and certainly not have voted for trump
SARCASM,countered with climate change activist stuck in ice they said wa gone you are welcome
SARCASM,every thing is justified when it about ummah
SARCASM,the new administration seems to be all about
SARCASM,til they go to walmart all their food good cost more they do not make more money at work karma
SARCASM,irony also not understood on twitter unless one explains it via the hashtag
SARCASM,republished work from over a year back to add more background on this note these word are my own thought idea wisdom gained i have shared so others may learn from the abusive childhood i had how harmful pattern carry until stopped
SARCASM,why shearer got his goal ruled out at the world cup if we played by the rule he may not have led elbow 1st
SARCASM,omg hashtag needed for like the next 30 day
SARCASM,but some christian enjoy finding reason to hate
SARCASM,it is a shame machine learning wa not invented when it took them 15 year the first go around
SARCASM,wrong we beat dallas and the eagle and they both could be on the playoff
SARCASM,dems playing the class warfare card it worked well for them in il nj ny
SARCASM,someone is new to lol i have been watching the monkey in chief 8 yr he is shown me all i need know
SARCASM,oh the irony that mercury containing flu vac is pushed by mercury news cdc whistleblower vax xed
SARCASM,i think someone must have missed the silent on my comment because i appear to have been blocked my comment wa in fact supportive of the premise of the ops tweet
SARCASM,player in footage subjected to worst racist abuse ever seen at a football match by the very same fan who posted it
SARCASM,just give the max yearly amount and they will stop calling
SARCASM,apparently take offense at people calling out fact he can not spell dickenson correctly i must have hurt his itty bitty feeling i feel so bad
SARCASM,ha ha have you even heard of the trump foundation this is the definition of
SARCASM,it really doe not that is why using is a great resource so people will not mistake you for being a d bag
SARCASM,do you know the history bout how america started or doe applying for citizenship only count after white colonization
SARCASM,wow he is really good we should all listen to him
SARCASM,might want to take your own advice buddy
SARCASM,grouping million of people under close minded is being close minded itself
SARCASM,and the pic for family were a war crime but no biggie they just put the life of all other service member out there in more danger and hurt the image of our nation on the world stage gop logic
SARCASM,i only named famously right wing murderer are you forgetting what you tweeted that i responded to
SARCASM,say an man with no interest in politics until his 70 a u pol
SARCASM,maybe we should lock up everyone that look like him too
SARCASM,yeah east tennessee high school football suck they never win championship in that grand division of the state
SARCASM,this entire election trump supporter screamed how evil wall street wa now wall street is entirely trump cabinet
SARCASM,how hard can it be to program the most complex unpredictable thing in the world
SARCASM,brit living abroad tell me they have left the uk due to too many foreigner who do not speak english
SARCASM,and of course no one can be right but you
SARCASM,like having to withdraw from a disability course because you have too much to prepare for employment tribunal
SARCASM,ha i love how you are trying to spin it to me being sensitive when you are policing the protest from your keyboard
SARCASM,imagine when we actually get some talent what he can do
SARCASM,it is almost a if you were trying to outdo vice president pences address that you criticized in your last tweet
SARCASM,were not centrelink staff on strike last week because the gov refuse to give staff a payrise
SARCASM,big ot ry noun intolerance toward those who hold different opinion from oneself fit your comment perfectly
SARCASM,i wa watching almost all day in my pajama wa not upright till about 4pm so same
